views,date
316.74566,2021-03-27T00:00:00Z
342.674241,2021-03-28T00:00:00Z
327.962787,2021-03-29T00:00:00Z
312.580732,2021-03-30T00:00:00Z
314.485844,2021-03-31T00:00:00Z
314.696144,2021-04-01T00:00:00Z
317.579547,2021-04-02T00:00:00Z
325.145429,2021-04-03T00:00:00Z
326.952313,2021-04-04T00:00:00Z
337.809201,2021-04-05T00:00:00Z
326.203486,2021-04-06T00:00:00Z
321.216765,2021-04-07T00:00:00Z
319.668832,2021-04-08T00:00:00Z
330.827484,2021-04-09T00:00:00Z
328.963627,2021-04-10T00:00:00Z
339.761794,2021-04-11T00:00:00Z
331.28087,2021-04-12T00:00:00Z
323.038101,2021-04-13T00:00:00Z
320.909029,2021-04-14T00:00:00Z
316.579453,2021-04-15T00:00:00Z
315.708497,2021-04-16T00:00:00Z
327.800661,2021-04-17T00:00:00Z
336.864743,2021-04-18T00:00:00Z
328.021462,2021-04-19T00:00:00Z
324.776428,2021-04-20T00:00:00Z
319.103474,2021-04-21T00:00:00Z
317.510339,2021-04-22T00:00:00Z
313.482177,2021-04-23T00:00:00Z
314.990803,2021-04-24T00:00:00Z
332.072626,2021-04-25T00:00:00Z
334.959234,2021-04-26T00:00:00Z
315.573926,2021-04-27T00:00:00Z
313.908861,2021-04-28T00:00:00Z
310.831049,2021-04-29T00:00:00Z
305.879778,2021-04-30T00:00:00Z
310.074207,2021-05-01T00:00:00Z
321.427226,2021-05-02T00:00:00Z
329.518899,2021-05-03T00:00:00Z
316.453482,2021-05-04T00:00:00Z
316.305362,2021-05-05T00:00:00Z
311.700007,2021-05-06T00:00:00Z
310.059042,2021-05-07T00:00:00Z
311.722273,2021-05-08T00:00:00Z
322.400956,2021-05-09T00:00:00Z
327.672044,2021-05-10T00:00:00Z
321.23218,2021-05-11T00:00:00Z
318.785676,2021-05-12T00:00:00Z
310.706076,2021-05-13T00:00:00Z
314.803798,2021-05-14T00:00:00Z
309.764095,2021-05-15T00:00:00Z
326.233236,2021-05-16T00:00:00Z
328.904892,2021-05-17T00:00:00Z
320.306743,2021-05-18T00:00:00Z
309.904967,2021-05-19T00:00:00Z
311.921932,2021-05-20T00:00:00Z
305.70139,2021-05-21T00:00:00Z
305.456576,2021-05-22T00:00:00Z
334.565836,2021-05-23T00:00:00Z
331.728808,2021-05-24T00:00:00Z
321.960612,2021-05-25T00:00:00Z
320.438194,2021-05-26T00:00:00Z
317.758091,2021-05-27T00:00:00Z
313.760955,2021-05-28T00:00:00Z
321.560628,2021-05-29T00:00:00Z
327.107038,2021-05-30T00:00:00Z
321.098013,2021-05-31T00:00:00Z
316.004515,2021-06-01T00:00:00Z
319.181211,2021-06-02T00:00:00Z
311.290159,2021-06-03T00:00:00Z
303.261685,2021-06-04T00:00:00Z
289.61865,2021-06-05T00:00:00Z
309.609402,2021-06-06T00:00:00Z
315.046421,2021-06-07T00:00:00Z
302.029278,2021-06-08T00:00:00Z
301.182357,2021-06-09T00:00:00Z
299.566034,2021-06-10T00:00:00Z
295.146233,2021-06-11T00:00:00Z
292.573132,2021-06-12T00:00:00Z
304.191512,2021-06-13T00:00:00Z
304.234855,2021-06-14T00:00:00Z
293.822377,2021-06-15T00:00:00Z
289.955735,2021-06-16T00:00:00Z
303.896926,2021-06-17T00:00:00Z
290.801957,2021-06-18T00:00:00Z
292.129254,2021-06-19T00:00:00Z
300.519918,2021-06-20T00:00:00Z
300.304853,2021-06-21T00:00:00Z
294.117399,2021-06-22T00:00:00Z
295.340368,2021-06-23T00:00:00Z
294.557545,2021-06-24T00:00:00Z
289.140853,2021-06-25T00:00:00Z
292.109164,2021-06-26T00:00:00Z
307.247279,2021-06-27T00:00:00Z
310.044814,2021-06-28T00:00:00Z
314.337264,2021-06-29T00:00:00Z
316.834474,2021-06-30T00:00:00Z
325.657505,2021-07-01T00:00:00Z
315.59065,2021-07-02T00:00:00Z
321.193498,2021-07-03T00:00:00Z
326.276552,2021-07-04T00:00:00Z
330.929285,2021-07-05T00:00:00Z
333.600269,2021-07-06T00:00:00Z
338.11721,2021-07-07T00:00:00Z
317.444763,2021-07-08T00:00:00Z
305.267364,2021-07-09T00:00:00Z
296.026188,2021-07-10T00:00:00Z
329.266188,2021-07-11T00:00:00Z
321.191635,2021-07-12T00:00:00Z
313.264683,2021-07-13T00:00:00Z
310.744358,2021-07-14T00:00:00Z
310.570389,2021-07-15T00:00:00Z
304.892647,2021-07-16T00:00:00Z
307.335303,2021-07-17T00:00:00Z
319.047647,2021-07-18T00:00:00Z
314.126138,2021-07-19T00:00:00Z
313.599233,2021-07-20T00:00:00Z
307.130157,2021-07-21T00:00:00Z
315.73439,2021-07-22T00:00:00Z
324.278081,2021-07-23T00:00:00Z
315.454719,2021-07-24T00:00:00Z
328.157219,2021-07-25T00:00:00Z
325.222226,2021-07-26T00:00:00Z
319.207475,2021-07-27T00:00:00Z
313.02578,2021-07-28T00:00:00Z
313.957121,2021-07-29T00:00:00Z
315.764037,2021-07-30T00:00:00Z
318.625355,2021-07-31T00:00:00Z
